time,lat,lon,depth,time_out,Lat_out,Long_out,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Cruise_ID,niskin_flag,UNOLS
2008-03-25T06:30:00.000Z,31.666,-64.165,140.5,2008-03-25T08:05,31.666,-64.156,141.6,19.358,36.661,0.43,0.42,0.42,0.45,0.35,-0.03,2023300215,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,4.9,2008-04-15T08:07,31.639,-64.134,4.9,21.376,36.776,3.22,3.03,3.1,0.51,0.39,2.61,1023400311,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,19.9,2008-04-15T08:07,31.639,-64.134,20.1,21.383,36.777,2.58,2.3,2.58,0.64,0.37,1.84,1023400312,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,36.9,2008-04-15T08:07,31.639,-64.134,37.1,21.059,36.758,1.68,0.18,1.72,0.59,0.47,0.61,1023400313,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,60.9,2008-04-15T08:07,31.639,-64.134,61.4,20.692,36.73,1.58,1.68,1.91,0.61,0.41,1.12,1023400314,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,78.8,2008-04-15T08:07,31.639,-64.134,79.3,20.44,36.711,1.48,1.02,1.41,0.64,0.33,0.66,1023400315,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,98.4,2008-04-15T08:07,31.639,-64.134,99.2,20.302,36.717,1.05,0.9,1.17,0.49,0.41,0.55,1023400316,2,nan
2008-04-15T06:46:00.000Z,31.66,-64.16,119.7,2008-04-15T08:07,31.639,-64.134,120.6,20.005,36.692,0.94,0.9,0.84,0.49,0.45,0.4,1023400317,2,nan
2008-05-30T06:00:00.000Z,31.663,-64.167,1,2008-05-30T07:25,31.644,-64.159,1,,,7.01,7.64,7.22,0.56,0.34,6.73,1023500702,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,21.8,2008-05-30T07:25,31.644,-64.159,22,20.969,36.567,9.91,8.63,11.46,0.54,0.37,9.46,1023500702,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,41.1,2008-05-30T07:25,31.644,-64.159,41.4,20.37,36.602,4.55,4.46,4.89,0.46,0.34,4.17,1023500703,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,60.6,2008-05-30T07:25,31.644,-64.159,61,19.169,36.614,6.09,5.91,6.3,0.65,0.34,5.45,1023500704,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,80.8,2008-05-30T07:25,31.644,-64.159,81.4,18.907,36.616,3.53,3.72,3.56,0.54,0.39,3.07,1023500705,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,100.9,2008-05-30T07:25,31.644,-64.159,101.7,18.799,36.616,1.37,1.34,1.36,0.49,0.35,0.86,1023500706,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,119.9,2008-05-30T07:25,31.644,-64.159,120.7,18.669,36.614,0.63,0.51,0.66,0.42,0.35,0.19,1023500707,2,AE0811
2008-05-30T06:00:00.000Z,31.663,-64.167,140.6,2008-05-30T07:25,31.644,-64.159,141.6,18.551,36.607,0.43,0.4,0.48,0.45,0.4,-0.01,1023500708,2,AE0811
2008-06-22T06:04:00.000Z,31.668,-64.166,4.5,2008-06-22T07:11,31.674,-64.171,4.5,24.366,36.65,7.09,7.39,7.02,0.52,0.63,6.65,1023600201,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,21.2,2008-06-22T07:11,31.674,-64.171,21.3,23.222,36.697,8.36,7.63,7.72,0.72,0.44,7.19,1023600202,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,40.4,2008-06-22T07:11,31.674,-64.171,40.6,21.936,36.709,5.38,5.49,5.67,0.61,0.41,4.91,1023600203,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,60.4,2008-06-22T07:11,31.674,-64.171,60.8,21.046,36.745,5.49,5.12,4.86,0.74,0.41,4.42,1023600204,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,80.8,2008-06-22T07:11,31.674,-64.171,81.4,20.677,36.741,4,4,4.02,0.57,0.53,3.43,1023600205,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,100.5,2008-06-22T07:11,31.674,-64.171,101.2,20.315,36.728,2.97,2.86,2.43,0.53,0.46,2.22,1023600206,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,120.4,2008-06-22T07:11,31.674,-64.171,121.3,19.869,36.704,2.23,2.03,1.81,0.64,0.5,1.38,1023600207,2,AE0813
2008-06-22T06:04:00.000Z,31.668,-64.166,140.3,2008-06-22T07:11,31.674,-64.171,141.3,19.735,36.701,1.16,1.35,1.16,0.53,0.42,0.69,1023600208,2,AE0813
2008-08-14T06:31:00.000Z,31.664,-64.171,3.4,2008-08-14T07:38,31.655,-64.177,3.4,26.988,36.523,4.71,4.86,4.98,0.53,0.37,4.31,1023800901,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,19,2008-08-14T07:38,31.655,-64.177,19.1,26.303,36.544,5.68,5.8,6.09,0.64,0.41,5.22,1023800902,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,39.9,2008-08-14T07:38,31.655,-64.177,40.2,22.099,36.607,5.39,5.38,5.13,0.64,0.37,4.66,1023800903,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,59.5,2008-08-14T07:38,31.655,-64.177,59.9,20.132,36.599,6.03,7.64,6.67,0.65,0.41,6.13,1023800904,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,79.4,2008-08-14T07:38,31.655,-64.177,80,19.625,36.595,4.34,4.81,4.42,0.46,0.33,4.07,1023800905,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,100.2,2008-08-14T07:38,31.655,-64.177,101,19.407,36.609,1.32,1.58,1.26,0.56,0.37,0.83,1023800906,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,119.3,2008-08-14T07:38,31.655,-64.177,120.2,19.177,36.628,0.65,0.61,0.61,0.47,0.35,0.15,1023800907,2,AE0820
2008-08-14T06:31:00.000Z,31.664,-64.171,140.7,2008-08-14T07:38,31.655,-64.177,141.7,18.953,36.623,0.5,0.5,0.49,0.46,0.33,0.04,1023800908,2,AE0820
2008-09-12T06:36:00.000Z,31.666,-64.167,3.5,2008-09-12T07:46,31.659,-64.179,3.5,28.617,36.293,4.22,4.98,4.15,0.55,0.49,3.9,1023900901,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,19.7,2008-09-12T07:46,31.659,-64.179,19.8,27.768,36.462,3.89,4.14,4.35,0.54,0.43,3.59,1023900903,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,40,2008-09-12T07:46,31.659,-64.179,40.3,23.659,36.59,4.95,4.38,5.03,0.62,0.54,4.17,1023900905,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,58.9,2008-09-12T07:46,31.659,-64.179,59.3,21.279,36.721,3.38,3.75,3.42,0.57,0.4,2.95,1023900907,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,79.7,2008-09-12T07:46,31.659,-64.179,80.2,19.886,36.606,4.49,4.68,5.05,0.55,0.46,4.18,1023900909,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,100.1,2008-09-12T07:46,31.659,-64.179,100.8,19.32,36.612,2.51,2.63,2.52,0.49,0.42,2.06,1023900911,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,119.4,2008-09-12T07:46,31.659,-64.179,120.3,19.141,36.62,0.94,1.08,1.02,0.49,0.52,0.52,1023900913,2,AE0823
2008-09-12T06:36:00.000Z,31.666,-64.167,139.6,2008-09-12T07:46,31.659,-64.179,140.6,18.852,36.615,0.52,0.54,0.66,0.65,0.51,-0.07,1023900915,2,AE0823
2008-10-09T06:38:00.000Z,31.668,-64.164,4.2,2008-10-09T07:53,31.651,-64.17,4.2,27.107,36.624,3.32,3.77,4.09,0.52,0.38,3.2,1024000801,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,18.7,2008-10-09T07:53,31.651,-64.17,18.9,27.111,36.624,3.28,3.13,3.99,0.54,0.36,2.93,1024000802,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,40.1,2008-10-09T07:53,31.651,-64.17,40.4,26.85,36.606,3.71,3.8,3.58,0.55,0.31,3.14,1024000803,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,58.5,2008-10-09T07:53,31.651,-64.17,58.9,22.693,36.615,3.61,3.22,4.32,0.6,0.36,3.12,1024000804,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,76.7,2008-10-09T07:53,31.651,-64.17,77.3,21.112,36.638,4.75,4.02,4.56,0.13,0.52,4.31,1024000805,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,95.8,2008-10-09T07:53,31.651,-64.17,96.4,20.394,36.66,1.72,1.63,1.76,0.48,0.47,1.22,1024000806,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,117.6,2008-10-09T07:53,31.651,-64.17,118.4,19.778,36.658,0.74,0.63,0.7,0.48,0.51,0.21,1024000807,2,AE0826
2008-10-09T06:38:00.000Z,31.668,-64.164,138.3,2008-10-09T07:53,31.651,-64.17,139.3,19.256,36.623,0.44,0.48,0.41,0.42,0.64,0.02,1024000808,2,AE0826
2008-11-10T07:36:00.000Z,31.667,-64.171,3.3,2008-11-10T08:55,31.667,-64.172,3.3,24.207,36.788,3.68,3.47,3.51,0.42,0.35,3.14,1024100701,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,19.5,2008-11-10T08:55,31.667,-64.172,19.6,24.225,36.79,3.81,4.12,4.05,0.48,0.42,3.51,1024100702,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,40,2008-11-10T08:55,31.667,-64.172,40.2,24.233,36.793,3.59,3.38,4.05,0.58,0.4,3.09,1024100703,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,58.1,2008-11-10T08:55,31.667,-64.172,58.5,24.282,36.822,2.57,2.81,2.88,0.5,0.39,2.26,1024100704,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,79.8,2008-11-10T08:55,31.667,-64.172,80.3,23.666,36.789,2.59,2.4,2.46,0.51,0.34,1.97,1024100705,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,100.2,2008-11-10T08:55,31.667,-64.172,100.9,20.724,36.693,1.61,1.7,2.01,0.42,0.43,1.36,1024100706,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,120.1,2008-11-10T08:55,31.667,-64.172,121,19.969,36.666,0.71,0.66,0.74,0.4,0.4,0.3,1024100707,2,AE0829
2008-11-10T07:36:00.000Z,31.667,-64.171,139.7,2008-11-10T08:55,31.667,-64.172,140.7,19.642,36.664,0.47,0.45,0.51,0.42,0.42,0.06,1024100708,2,AE0829
2009-02-09T08:02:00.000Z,31.663,-64.162,20.3,2009-02-09T09:03,31.656,-64.159,20.5,20.358,36.683,16.52,15.58,17.15,0.63,0.72,15.79,1024300502,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,40.9,2009-02-09T09:03,31.656,-64.159,41.2,20.366,36.683,12.08,11.38,11.99,0.75,0.7,11.07,1024300503,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,60.8,2009-02-09T09:03,31.656,-64.159,61.2,20.371,36.683,4.39,5.86,5.4,0.72,0.6,4.49,1024300504,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,81.2,2009-02-09T09:03,31.656,-64.159,81.8,20.377,36.683,3.52,2.48,2.63,0.68,0.58,2.2,1024300505,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,98.7,2009-02-09T09:03,31.656,-64.159,99.4,20.382,36.683,2,1.08,1.23,0.63,0.6,0.81,1024300506,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,119.8,2009-02-09T09:03,31.656,-64.159,120.7,20.374,36.681,0.72,0.77,0.82,0.7,0.58,0.07,1024300507,2,AE0901
2009-02-09T08:02:00.000Z,31.663,-64.162,140.1,2009-02-09T09:03,31.656,-64.159,141.2,19.272,36.626,0.6,0.53,0.63,0.53,0.56,0.06,1024300508,2,AE0901
2009-02-22T08:32:00.000Z,31.669,-64.164,3.2,2009-02-22T09:51,31.668,-64.157,3.2,19.92,36.693,17.76,16.49,16.51,0.52,0.36,16.4,2024300201,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,18.9,2009-02-22T09:51,31.668,-64.157,19,19.947,36.692,12.13,13.71,11.2,0.54,0.35,11.81,2024300203,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,41.1,2009-02-22T09:51,31.668,-64.157,41.4,19.95,36.692,6.22,6.1,6.26,0.46,0.33,5.73,2024300205,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,60.2,2009-02-22T09:51,31.668,-64.157,60.6,19.952,36.693,1.8,2.13,2.26,0.47,0.38,1.59,2024300207,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,79,2009-02-22T09:51,31.668,-64.157,79.6,19.956,36.692,1.04,1.12,1.06,0.51,0.36,0.57,2024300209,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,100.6,2009-02-22T09:51,31.668,-64.157,101.4,19.96,36.692,0.54,0.57,0.62,0.47,0.39,0.1,2024300211,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,120.2,2009-02-22T09:51,31.668,-64.157,121.1,19.962,36.693,0.47,0.41,0.44,0.43,0.39,0.02,2024300213,2,AE0902
2009-02-22T08:32:00.000Z,31.669,-64.164,139.6,2009-02-22T09:51,31.668,-64.157,140.7,19.964,36.693,0.47,0.35,0.52,0.43,0.39,0.02,2024300215,2,AE0902
2009-03-06T08:02:00.000Z,31.667,-64.167,5.4,2009-03-06T09:20,31.673,-64.179,5.4,19.893,36.688,7.19,4.26,5.08,0.38,0.39,5.13,2024400201,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,20.1,2009-03-06T09:20,31.673,-64.179,20.2,19.895,36.688,11.86,14.35,10.29,0.51,0.36,11.66,2024400202,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,39.9,2009-03-06T09:20,31.673,-64.179,40.2,19.896,36.688,11.51,10.66,10.16,0.46,0.39,10.32,2024400203,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,59.7,2009-03-06T09:20,31.673,-64.179,60.1,19.898,36.688,6.42,5.77,5.52,0.66,0.36,5.25,2024400204,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,80.7,2009-03-06T09:20,31.673,-64.179,81.3,19.901,36.689,2.31,2.24,2.34,0.77,0.33,1.53,2024400205,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,100.5,2009-03-06T09:20,31.673,-64.179,101.2,19.892,36.691,0.75,0.74,0.7,0.39,0.34,0.34,2024400206,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,120.4,2009-03-06T09:20,31.673,-64.179,121.2,19.898,36.695,0.62,0.69,0.66,0.49,0.31,0.16,2024400207,2,AE0903
2009-03-06T08:02:00.000Z,31.667,-64.167,141.3,2009-03-06T09:20,31.673,-64.179,142.4,19.878,36.692,0.49,,0.49,0.39,0.39,0.1,2024400208,2,AE0903
2009-04-01T06:32:00.000Z,31.667,-64.169,4.2,2009-04-01T07:50,31.671,-64.185,4.2,20.748,36.837,28.98,30.34,20.12,3.13,2.09,23.35,2024500201,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,20.4,2009-04-01T07:50,31.671,-64.185,20.6,20.764,36.836,21.06,33.78,24.61,3.13,2.19,23.35,2024500208,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,41.9,2009-04-01T07:50,31.671,-64.185,42.2,20.766,36.835,25.96,34.61,29.19,3.23,2.09,26.69,2024500211,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,60.3,2009-04-01T07:50,31.671,-64.185,60.7,20.727,36.829,19.71,19.71,26.59,3.54,2.4,18.45,2024500212,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,80.6,2009-04-01T07:50,31.671,-64.185,81.2,20.515,36.792,23.98,25.65,24.61,3.34,2.29,21.41,2024500215,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,100.8,2009-04-01T07:50,31.671,-64.185,101.5,20.504,36.791,12.82,13.03,13.14,3.86,2.71,9.14,2024500216,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,121.1,2009-04-01T07:50,31.671,-64.185,122,20.464,36.786,6.05,4.9,4.38,2.92,3.65,2.19,2024500217,2,AE0905
2009-04-01T06:32:00.000Z,31.667,-64.169,139.9,2009-04-01T07:50,31.671,-64.185,140.9,20.436,36.78,4.48,3.65,3.75,2.19,2.19,1.77,2024500218,2,AE0905
2009-04-15T08:08:00.000Z,31.666,-64.165,3.9,2009-04-15T09:26,31.665,-64.149,4,20.883,36.835,3.23,4.24,3.98,0.49,0.43,3.32,1024500401,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,19.6,2009-04-15T09:26,31.665,-64.149,19.8,20.871,36.831,4.88,4.79,4.53,0.47,0.38,4.26,1024500406,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,40.2,2009-04-15T09:26,31.665,-64.149,40.5,20.831,36.823,4.3,3.82,3.95,0.43,0.35,3.59,1024500409,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,60.2,2009-04-15T09:26,31.665,-64.149,60.7,20.78,36.819,3.46,3.3,3.36,0.43,0.37,2.95,1024500412,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,80.2,2009-04-15T09:26,31.665,-64.149,80.8,20.523,36.791,3.1,2.78,2.74,0.55,0.31,2.32,1024500413,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,100.9,2009-04-15T09:26,31.665,-64.149,101.7,20.223,36.742,2.23,2.54,2.28,0.47,1.38,1.88,1024500416,2,AE0907
2009-04-15T08:08:00.000Z,31.666,-64.165,119.6,2009-04-15T09:26,31.665,-64.149,120.5,19.999,36.709,1.18,1.16,0.4,0.34,0.4,0.58,1024500417,2,AE0907
2009-05-16T07:10:00.000Z,31.668,-64.165,3.8,2009-05-16T08:20,31.677,-64.169,3.8,21.876,36.922,3.59,3.76,4.12,0.48,0.43,3.34,1024600401,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,20,2009-05-16T08:20,31.677,-64.169,20.1,21.888,36.92,4.04,4.73,4.65,0.48,0.36,3.99,1024600402,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,39.2,2009-05-16T08:20,31.677,-64.169,39.5,21.886,36.921,3.84,4.37,4.35,0.49,0.33,3.69,1024600403,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,60.3,2009-05-16T08:20,31.677,-64.169,60.8,21.339,36.875,3.03,3.56,3.76,0.48,0.36,2.97,1024600408,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,79.3,2009-05-16T08:20,31.677,-64.169,79.9,20.803,36.806,4.83,4.22,3.26,0.53,0.4,3.58,1024600409,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,101.4,2009-05-16T08:20,31.677,-64.169,102.1,20.714,36.799,4.51,3.56,4.19,0.56,0.4,3.53,1024600410,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,120.6,2009-05-16T08:20,31.677,-64.169,121.5,20.681,36.801,3.13,2.74,2.83,0.46,0.38,2.44,1024600411,2,AE0909
2009-05-16T07:10:00.000Z,31.668,-64.165,140.6,2009-05-16T08:20,31.677,-64.169,141.7,20.64,36.793,0.92,0.71,0.92,0.44,0.35,0.41,1024600416,2,AE0909
2009-06-11T06:36:00.000Z,31.663,-64.167,8.7,2009-06-11T07:53,31.666,-64.159,8.7,24.863,36.657,5.32,5.27,4.06,0.57,0.37,4.32,1024700601,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,19.7,2009-06-11T07:53,31.666,-64.159,19.9,23.249,36.818,5.02,5.37,5.67,0.53,0.35,4.83,1024700602,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,41,2009-06-11T07:53,31.666,-64.159,41.2,21.236,36.666,5.79,,5.51,0.65,0.37,5,1024700603,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,59.7,2009-06-11T07:53,31.666,-64.159,60.2,20.415,36.656,4.58,4.26,5.01,0.62,0.37,4,1024700604,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,80.1,2009-06-11T07:53,31.666,-64.159,80.7,19.715,36.612,4.28,4.33,4.29,0.47,0.38,3.83,1024700605,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,98,2009-06-11T07:53,31.666,-64.159,98.7,19.456,36.626,2.28,2.6,2.43,0.52,0.48,1.92,1024700606,2,AE0911
2009-06-11T06:36:00.000Z,31.663,-64.167,120.5,2009-06-11T07:53,31.666,-64.159,121.3,19.127,36.607,0.9,1.01,0.87,0.9,0.43,0.03,1024700607,2,AE0911
2009-07-15T06:40:00.000Z,31.667,-64.166,4.7,2009-07-15T07:54,31.655,-64.163,4.7,26.899,36.276,4.99,5.55,4.84,0.59,0.39,4.53,1024800701,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,20,2009-07-15T07:54,31.655,-64.163,20.1,25.085,36.453,4.46,5.75,6.54,0.61,0.39,4.98,1024800703,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,39.9,2009-07-15T07:54,31.655,-64.163,40.2,21.938,36.733,4.87,4.82,4.99,0.74,0.34,4.15,1024800704,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,59.9,2009-07-15T07:54,31.655,-64.163,60.4,20.312,36.643,15.35,16.87,17.04,0.59,0.41,15.83,1024800705,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,79.9,2009-07-15T07:54,31.655,-64.163,80.5,19.849,36.65,2.81,2.81,3.16,0.39,0.52,2.54,1024800706,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,100.6,2009-07-15T07:54,31.655,-64.163,101.3,19.462,36.616,1.49,1.35,1.28,0.46,0.44,0.92,1024800708,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,120.2,2009-07-15T07:54,31.655,-64.163,121.1,19.28,36.614,0.79,0.66,0.71,0.37,0.42,0.35,1024800709,2,AE0916
2009-07-15T06:40:00.000Z,31.667,-64.166,139.5,2009-07-15T07:54,31.655,-64.163,140.5,19.112,36.614,0.41,,0.46,0.49,0.44,-0.06,1024800710,2,AE0916
2009-08-15T06:07:00.000Z,31.667,-64.165,3.8,2009-08-15T07:22,31.66,-64.174,3.8,28.517,36.324,7.34,5.31,5.75,0.49,0.46,5.64,1024900501,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,20.3,2009-08-15T07:22,31.66,-64.174,20.4,28.141,36.305,4.22,4.49,4.38,0.69,0.46,3.67,1024900504,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,39.5,2009-08-15T07:22,31.66,-64.174,39.8,25.233,36.511,4.35,5.46,4.8,0.68,0.57,4.19,1024900506,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,61.5,2009-08-15T07:22,31.66,-64.174,62,23.28,36.652,4.99,5.7,4.66,0.58,0.49,4.53,1024900508,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,80,2009-08-15T07:22,31.66,-64.174,80.6,21.885,36.691,4.47,4.58,5.46,0.44,0.46,4.4,1024900510,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,101.4,2009-08-15T07:22,31.66,-64.174,102.1,20.797,36.688,2.28,2.14,2.52,0.6,0.42,1.71,1024900512,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,120.2,2009-08-15T07:22,31.66,-64.174,121,20.198,36.67,0.58,0.75,0.91,0.44,0.62,0.31,1024900513,2,AE0919
2009-08-15T06:07:00.000Z,31.667,-64.165,141.3,2009-08-15T07:22,31.66,-64.174,142.3,19.586,36.633,0.51,0.58,0.55,0.49,0.55,0.05,1024900514,2,AE0919
2009-09-12T07:04:00.000Z,31.666,-64.167,4.6,2009-09-12T08:13,31.656,-64.164,4.6,28.227,36.436,6.4,5.71,6.45,0.57,0.4,5.61,1025000401,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,20,2009-09-12T08:13,31.656,-64.164,20.1,28.109,36.421,5.76,6.97,6.97,0.61,0.52,5.95,1025000403,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,40.8,2009-09-12T08:13,31.656,-64.164,41.1,24.723,36.594,10.01,6.43,5.59,0.73,0.48,6.62,1025000405,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,60.5,2009-09-12T08:13,31.656,-64.164,60.9,22.789,36.668,5.27,4.69,5.21,0.61,0.46,4.44,1025000407,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,80.9,2009-09-12T08:13,31.656,-64.164,81.5,20.773,36.687,3.81,3.5,3.41,0.46,0.52,3.11,1025000409,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,100.6,2009-09-12T08:13,31.656,-64.164,101.4,19.992,36.649,1.59,1.82,1.65,0.52,0.5,1.17,1025000411,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,120.7,2009-09-12T08:13,31.656,-64.164,121.5,19.627,36.64,0.86,0.84,0.79,0.48,0.54,0.35,1025000413,2,AE0921
2009-09-12T07:04:00.000Z,31.666,-64.167,139,2009-09-12T08:13,31.656,-64.164,140,19.424,36.635,0.65,0.5,0.5,0.48,0.46,0.07,1025000415,2,AE0921
2009-10-10T07:04:00.000Z,31.667,-64.15,4.2,2009-10-10T08:09,31.667,-64.169,4.2,26.874,36.314,5.12,4.62,3.57,0.71,0.5,3.73,1025100501,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,20.1,2009-10-10T08:09,31.667,-64.169,20.3,26.888,36.318,3.12,4.55,3.1,0.6,0.52,3,1025100502,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,39.6,2009-10-10T08:09,31.667,-64.169,39.8,27.083,36.431,2.72,2.43,2.91,0.74,0.52,1.95,1025100503,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,59.9,2009-10-10T08:09,31.667,-64.169,60.4,25.372,36.571,4.74,3.79,3.55,0.74,0.57,3.29,1025100504,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,80.2,2009-10-10T08:09,31.667,-64.169,80.8,22.823,36.738,7.96,8.63,8.96,0.57,0.64,7.94,1025100505,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,99,2009-10-10T08:09,31.667,-64.169,99.8,21.214,36.701,2.17,1.91,1.93,0.6,0.55,1.41,1025100506,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,119.6,2009-10-10T08:09,31.667,-64.169,120.5,20.431,36.695,0.67,0.6,0.62,0.48,0.55,0.15,1025100507,2,AE0924
2009-10-10T07:04:00.000Z,31.667,-64.15,139.1,2009-10-10T08:09,31.667,-64.169,140.1,19.803,36.659,0.5,0.57,0.5,0.55,0.6,-0.02,1025100508,2,AE0924
2009-11-08T08:04:00.000Z,31.667,-64.167,5.2,2009-11-08T09:15,31.666,-64.167,5.2,24.516,36.387,2.45,2.96,2.53,0.69,0.56,1.95,1025200501,2,AE0926
