Vessel,Cruise_type,Cruise_num,Cast_type,Cast,Bottle_number,Date,ID,decy,Latitude,Longitude,Depth,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16_Chl,p17_Phae,p18,p19,p20,p21,yyyymmdd,time
R/V Weatherbird II,BATS Core,122,CTD cast,3,8,1998-11-17,1012200308,1998.87897,31.729,-64.152,39.9,3,0,19,0,12,6,22,1,28,0,0,1,6,116,10,0.095,0.017,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,10,1998-11-17,1012200310,1998.87897,31.729,-64.152,60.2,3,0,17,0,14,5,28,2,27,0,0,1,12,154,16,0.119,0.024,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,12,1998-11-17,1012200312,1998.87897,31.729,-64.152,79.1,12,0,43,0,51,14,63,6,29,0,0,1,21,338,37,0.227,0.235,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,14,1998-11-17,1012200314,1998.87897,31.729,-64.152,100.4,8,0,27,0,38,10,34,3,16,0,0,3,108,196,27,0.086,0.2,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,16,1998-11-17,1012200316,1998.87897,31.729,-64.152,119.5,4,0,17,0,20,5,18,1,5,0,0,2,51,83,11,0.037,0.071,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,18,1998-11-17,1012200318,1998.87897,31.729,-64.152,140.9,4,0,9,0,17,5,18,1,4,0,0,2,49,76,11,0.022,0.079,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,20,1998-11-17,1012200320,1998.87897,31.729,-64.152,160.7,2,0,6,0,6,1,7,0,1,0,0,0,9,17,1,0.013,0.021,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,22,1998-11-17,1012200322,1998.87897,31.729,-64.152,200.7,0,0,0,0,1,0,2,0,0,0,0,0,2,4,0,0.005,0.007,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,122,CTD cast,3,24,1998-11-17,1012200324,1998.87897,31.729,-64.152,250.4,0,0,0,0,2,0,5,0,0,0,0,0,3,9,1,0.011,0.01,-999,-999,-999,-999,19981117,1949
R/V Weatherbird II,BATS Core,123,CTD cast,3,2,1998-12-08,1012300302,1998.93589,31.638,-64.187,2.4,1,0,7,0,6,3,12,0,18,0,0,0,5,65,7,0.07,0.014,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,4,1998-12-08,1012300304,1998.93589,31.638,-64.187,10,2,0,10,1,6,4,14,0,25,0,0,1,6,81,8,0.068,0.01,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,5,1998-12-08,1012300305,1998.93589,31.638,-64.187,20.3,2,0,12,2,6,3,15,1,26,0,0,1,6,90,9,0.08,0.006,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,8,1998-12-08,1012300308,1998.93589,31.638,-64.187,40.3,2,0,17,3,8,4,20,1,24,0,0,1,7,109,10,0.082,0.017,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,10,1998-12-08,1012300310,1998.93589,31.638,-64.187,59.7,2,0,15,2,9,4,20,1,22,0,0,1,8,100,9,0.078,0.017,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,12,1998-12-08,1012300312,1998.93589,31.638,-64.187,80.4,3,0,19,2,13,5,29,1,25,0,0,2,16,146,14,0.114,0.019,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,14,1998-12-08,1012300314,1998.93589,31.638,-64.187,99.6,10,0,32,6,25,7,33,3,15,0,0,4,66,169,20,0.198,0.163,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,16,1998-12-08,1012300316,1998.93589,31.638,-64.187,119.6,7,0,27,6,25,8,23,2,12,0,0,2,82,143,20,0.059,0.104,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,18,1998-12-08,1012300318,1998.93589,31.638,-64.187,139.9,6,0,21,2,24,5,27,2,9,0,0,0,94,126,19,0.027,0.064,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,20,1998-12-08,1012300320,1998.93589,31.638,-64.187,159.5,2,0,5,0,6,1,12,1,1,0,0,0,20,30,4,0.022,0.029,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,22,1998-12-08,1012300322,1998.93589,31.638,-64.187,201.4,0,0,0,0,1,0,3,0,0,0,0,0,4,6,0,0.009,0.008,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,123,CTD cast,3,24,1998-12-08,1012300324,1998.93589,31.638,-64.187,251.1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0.002,0.004,-999,-999,-999,-999,19981208,1425
R/V Weatherbird II,BATS Core,124,CTD cast,3,1,1999-01-15,1012400301,1999.04102,31.664,-64.072,2.6,0,0,11,1,6,3,12,1,4,0,1,39,8,98,9,0.083,0.029,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,2,1999-01-15,1012400302,1999.04102,31.664,-64.072,9.8,1,0,17,1,6,3,12,1,4,0,1,39,8,99,10,0.083,0.031,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,3,1999-01-15,1012400303,1999.04102,31.664,-64.072,19.4,1,0,12,1,6,3,11,0,3,0,1,39,8,97,5,0.078,0.035,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,4,1999-01-15,1012400304,1999.04102,31.664,-64.072,39,1,0,12,1,6,3,12,1,4,0,1,40,8,100,6,0.089,0.028,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,5,1999-01-15,1012400305,1999.04102,31.664,-64.072,59.3,1,0,18,1,9,4,19,1,3,0,1,39,14,132,12,0.116,0.033,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,6,1999-01-15,1012400306,1999.04102,31.664,-64.072,79.8,1,0,26,2,13,4,27,2,3,0,1,37,19,169,12,0.138,0.06,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,7,1999-01-15,1012400307,1999.04102,31.664,-64.072,98.4,1,0,32,3,18,4,35,2,3,1,1,29,26,195,12,0.155,0.071,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,8,1999-01-15,1012400308,1999.04102,31.664,-64.072,117.6,4,0,57,1,31,5,38,3,3,0,1,30,110,243,24,0.1,0.229,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,9,1999-01-15,1012400309,1999.04102,31.664,-64.072,137.2,2,0,33,1,22,3,24,1,2,0,1,14,93,148,16,0.039,0.168,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,10,1999-01-15,1012400310,1999.04102,31.664,-64.072,156.7,1,0,20,0,12,1,20,1,1,0,1,5,62,78,13,0.039,0.083,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,11,1999-01-15,1012400311,1999.04102,31.664,-64.072,196.8,0,0,3,0,3,0,6,0,0,0,0,0,1,9,0,0.014,0.004,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Core,124,CTD cast,3,12,1999-01-15,1012400312,1999.04102,31.664,-64.072,246.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.004,0,-999,-999,-999,-999,19990115,2320
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,2,1999-01-27,2012400202,1999.07292,31.705,-64.147,2.8,2,0,28,1,13,5,27,2,6,1,2,33,14,138,6,0.081,0.028,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,4,1999-01-27,2012400204,1999.07292,31.705,-64.147,10.2,2,0,31,2,13,5,28,2,5,1,2,33,14,137,6,0.081,0.03,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,6,1999-01-27,2012400206,1999.07292,31.705,-64.147,20.9,1,0,27,2,13,5,27,2,5,1,2,32,14,134,6,0.076,0.034,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,8,1999-01-27,2012400208,1999.07292,31.705,-64.147,41.4,2,0,29,2,13,5,28,3,5,1,2,34,15,144,6,0.087,0.027,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,10,1999-01-27,2012400210,1999.07292,31.705,-64.147,59.5,2,0,31,2,14,5,30,2,5,1,2,35,15,149,7,0.113,0.032,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,12,1999-01-27,2012400212,1999.07292,31.705,-64.147,79.7,1,0,30,1,14,5,29,2,4,1,1,33,15,145,7,0.134,0.058,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,14,1999-01-27,2012400214,1999.07292,31.705,-64.147,101.8,4,0,63,2,39,9,46,3,3,0,2,22,122,244,23,0.151,0.069,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,16,1999-01-27,2012400216,1999.07292,31.705,-64.147,115.7,3,0,33,0,22,4,27,1,2,0,1,11,83,130,13,0.097,0.223,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,18,1999-01-27,2012400218,1999.07292,31.705,-64.147,139.8,1,0,14,0,11,2,17,1,1,0,1,3,33,51,5,0.038,0.163,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,20,1999-01-27,2012400220,1999.07292,31.705,-64.147,160.7,1,0,12,0,8,1,16,0,1,0,1,2,23,42,4,0.038,0.081,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,22,1999-01-27,2012400222,1999.07292,31.705,-64.147,200,0,0,2,0,1,0,5,0,0,0,0,0,2,7,0,0.014,0.004,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Bloom A,124,CTD cast,2,24,1999-01-27,2012400224,1999.07292,31.705,-64.147,248.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.004,0,-999,-999,-999,-999,19990127,1448
R/V Weatherbird II,BATS Core,125,CTD cast,3,2,1999-02-12,1012500302,1999.11663,31.765,-64.148,3,3,0,46,1,24,6,46,5,9,2,3,39,20,219,15,0.183,0.092,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,4,1999-02-12,1012500304,1999.11663,31.765,-64.148,11.1,2,0,51,1,27,7,52,4,9,2,3,44,22,251,17,0.253,0.047,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,6,1999-02-12,1012500306,1999.11663,31.765,-64.148,19.9,3,0,47,2,24,7,49,4,8,2,3,40,21,226,13,0.225,0.055,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,8,1999-02-12,1012500308,1999.11663,31.765,-64.148,39,4,0,55,1,26,6,51,5,6,2,3,40,22,238,15,0.253,0.032,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,10,1999-02-12,1012500310,1999.11663,31.765,-64.148,60.4,3,0,56,2,27,7,52,4,6,2,2,42,20,240,10,0.253,0.037,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,12,1999-02-12,1012500312,1999.11663,31.765,-64.148,80.9,3,0,56,1,29,7,53,4,5,2,2,39,23,243,14,0.211,0.084,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,14,1999-02-12,1012500314,1999.11663,31.765,-64.148,100.2,3,0,49,1,27,6,52,4,4,2,2,29,22,211,14,0.204,0.052,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,16,1999-02-12,1012500316,1999.11663,31.765,-64.148,121.4,3,0,26,1,16,5,27,1,2,1,1,12,30,114,8,0.108,0.053,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,18,1999-02-12,1012500318,1999.11663,31.765,-64.148,141.3,1,0,22,1,15,3,24,1,2,0,1,6,60,84,11,0.032,0.111,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,20,1999-02-12,1012500320,1999.11663,31.765,-64.148,160.3,1,0,11,0,7,1,16,1,1,0,1,1,15,34,3,0.021,0.03,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,22,1999-02-12,1012500322,1999.11663,31.765,-64.148,201.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.004,0.003,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Core,125,CTD cast,3,24,1999-02-12,1012500324,1999.11663,31.765,-64.148,250.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.009,0,-999,-999,-999,-999,19990212,1343
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,2,1999-02-24,2012500202,1999.14936,31.707,-64.156,5.5,6,0,74,2,30,12,70,7,9,7,4,32,30,267,16,0.281,0.079,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,4,1999-02-24,2012500204,1999.14936,31.707,-64.156,10.1,4,0,70,2,30,12,69,7,8,7,3,32,30,269,17,0.281,0.069,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,6,1999-02-24,2012500206,1999.14936,31.707,-64.156,19.9,3,0,70,3,30,12,69,5,8,7,3,32,30,267,15,0.281,0.053,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,8,1999-02-24,2012500208,1999.14936,31.707,-64.156,39.8,4,0,72,2,31,13,72,7,9,7,3,33,31,281,16,0.296,0.04,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,10,1999-02-24,2012500210,1999.14936,31.707,-64.156,61.2,4,0,71,2,29,11,70,6,6,7,3,28,31,277,15,0.281,0.074,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,12,1999-02-24,2012500212,1999.14936,31.707,-64.156,80.5,4,0,74,2,31,12,72,7,6,7,3,30,33,283,17,0.309,0.051,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,14,1999-02-24,2012500214,1999.14936,31.707,-64.156,101.1,6,0,75,2,29,9,66,7,6,6,3,30,31,270,15,0.281,0.079,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,16,1999-02-24,2012500216,1999.14936,31.707,-64.156,120.1,6,0,73,2,29,11,68,6,6,6,3,28,32,267,14,0.253,0.072,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,18,1999-02-24,2012500218,1999.14936,31.707,-64.156,138.7,5,71,57,2,25,11,54,3,5,2,2,20,29,223,10,0.239,0.036,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,20,1999-02-24,2012500220,1999.14936,31.707,-64.156,161,4,0,25,0,15,7,28,2,2,0,1,10,32,100,7,0.074,0.075,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,22,1999-02-24,2012500222,1999.14936,31.707,-64.156,203.3,0,0,3,0,3,1,6,0,0,0,0,1,6,13,1,0.013,0.017,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom A,125,CTD cast,2,23,1999-02-24,2012500223,1999.14936,31.707,-64.156,247.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.003,0.005,-999,-999,-999,-999,19990224,1226
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,2,1999-03-19,3012500202,1999.2116,31.666,-64.169,3.1,6,0,67,2,22,21,62,3,6,8,2,22,23,237,15,0.267,0.092,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,4,1999-03-19,3012500204,1999.2116,31.666,-64.169,9.9,5,0,61,4,22,21,59,4,6,7,2,22,24,237,15,0.267,0.083,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,6,1999-03-19,3012500206,1999.2116,31.666,-64.169,19.5,5,0,56,0,20,18,53,3,5,8,2,21,22,226,13,0.261,0.063,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,8,1999-03-19,3012500208,1999.2116,31.666,-64.169,40.1,6,0,65,2,22,21,58,4,6,8,3,22,22,232,16,0.253,0.077,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,10,1999-03-19,3012500210,1999.2116,31.666,-64.169,60.7,5,0,65,2,22,20,59,4,6,8,2,22,22,230,15,0.253,0.077,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,12,1999-03-19,3012500212,1999.2116,31.666,-64.169,80.8,7,0,64,1,22,18,57,3,5,9,2,22,24,232,15,0.253,0.077,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,14,1999-03-19,3012500214,1999.2116,31.666,-64.169,100.2,5,0,77,1,24,17,61,5,6,9,3,25,26,257,17,0.281,0.084,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,16,1999-03-19,3012500216,1999.2116,31.666,-64.169,119.8,6,0,70,2,25,17,67,5,6,10,3,28,29,263,17,0.267,0.118,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,18,1999-03-19,3012500218,1999.2116,31.666,-64.169,140.1,4,0,49,3,17,15,47,3,4,6,2,18,20,183,11,0.225,0.035,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,20,1999-03-19,3012500220,1999.2116,31.666,-64.169,160,1,0,22,0,10,6,25,1,2,2,1,8,10,83,5,0.081,0.059,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,22,1999-03-19,3012500222,1999.2116,31.666,-64.169,200,0,0,5,0,3,2,8,0,0,0,0,1,4,17,2,0.028,0.017,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Bloom B,125,CTD cast,2,24,1999-03-19,3012500224,1999.2116,31.666,-64.169,251.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.004,0.005,-999,-999,-999,-999,19990319,537
R/V Weatherbird II,BATS Core,126,CTD cast,2,2,1999-03-23,1012600202,1999.2235,31.664,-64.177,3,7,0,101,3,23,15,72,14,8,19,5,42,60,365,17,0.407,0.137,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,4,1999-03-23,1012600204,1999.2235,31.664,-64.177,10.3,5,0,95,2,23,15,61,14,7,22,3,40,57,348,17,0.38,0.11,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,6,1999-03-23,1012600206,1999.2235,31.664,-64.177,20.3,4,0,92,2,23,13,69,12,7,17,4,40,45,320,14,0.309,0.121,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,8,1999-03-23,1012600208,1999.2235,31.664,-64.177,40.8,7,0,107,2,26,16,74,12,5,23,4,31,65,377,14,0.435,0.089,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,10,1999-03-23,1012600210,1999.2235,31.664,-64.177,59.1,3,0,87,3,24,15,61,8,4,18,3,25,58,312,16,0.296,0.145,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,12,1999-03-23,1012600212,1999.2235,31.664,-64.177,79.2,7,0,82,2,23,14,55,8,4,16,3,21,56,288,14,0.309,0.09,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,14,1999-03-23,1012600214,1999.2235,31.664,-64.177,99.8,3,0,52,2,19,10,42,7,3,10,2,15,46,197,9,0.211,0.084,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,16,1999-03-23,1012600216,1999.2235,31.664,-64.177,120.4,2,0,24,1,13,6,25,3,2,3,1,6,18,90,3,0.097,0.051,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,18,1999-03-23,1012600218,1999.2235,31.664,-64.177,140.4,1,0,15,1,8,4,16,1,2,2,1,2,8,50,2,0.046,0.034,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,20,1999-03-23,1012600220,1999.2235,31.664,-64.177,159.8,1,0,23,0,10,7,23,2,2,4,1,8,15,91,6,0.097,0.051,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,22,1999-03-23,1012600222,1999.2235,31.664,-64.177,200.9,0,0,4,0,1,1,4,0,0,0,0,0,2,9,0,0.02,0.002,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,126,CTD cast,2,24,1999-03-23,1012600224,1999.2235,31.664,-64.177,249.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006,0.004,-999,-999,-999,-999,19990323,1354
R/V Weatherbird II,BATS Core,127,CTD cast,2,2,1999-04-07,1012700202,1999.26463,31.598,-64.152,3.8,8,0,84,2,35,19,90,3,17,5,3,33,26,303,17,0.345,0.087,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,4,1999-04-07,1012700204,1999.26463,31.598,-64.152,10.9,8,0,89,1,35,18,88,7,15,5,3,27,26,281,15,0.331,0.064,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,6,1999-04-07,1012700206,1999.26463,31.598,-64.152,21.6,6,0,86,1,36,19,93,7,16,6,3,34,28,302,18,0.345,0.087,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,8,1999-04-07,1012700208,1999.26463,31.598,-64.152,40,7,0,86,1,36,19,88,7,12,6,4,29,27,290,16,0.345,0.055,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,10,1999-04-07,1012700210,1999.26463,31.598,-64.152,60.4,6,0,84,1,35,17,86,8,8,5,3,31,28,291,15,0.331,0.08,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,12,1999-04-07,1012700212,1999.26463,31.598,-64.152,79.2,7,0,86,1,36,18,88,8,9,5,4,29,28,292,16,0.36,0.036,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,14,1999-04-07,1012700214,1999.26463,31.598,-64.152,99.5,6,0,77,1,36,18,87,5,8,5,3,30,28,283,18,0.331,0.064,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,16,1999-04-07,1012700216,1999.26463,31.598,-64.152,120.3,6,0,75,1,35,17,78,5,7,3,3,25,26,260,14,0.345,0.009,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,18,1999-04-07,1012700218,1999.26463,31.598,-64.152,139.8,5,0,48,1,26,10,52,4,4,3,2,13,24,166,10,0.166,0.071,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,20,1999-04-07,1012700220,1999.26463,31.598,-64.152,162,2,0,29,0,22,6,30,4,2,2,1,5,21,98,5,0.088,0.065,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,22,1999-04-07,1012700222,1999.26463,31.598,-64.152,201.8,1,0,12,1,7,5,14,1,1,1,0,2,6,41,2,0.066,0.017,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,127,CTD cast,2,24,1999-04-07,1012700224,1999.26463,31.598,-64.152,250.1,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0.008,0.012,-999,-999,-999,-999,19990407,1408
R/V Weatherbird II,BATS Core,128,CTD cast,2,2,1999-05-04,1012800202,1999.33862,31.671,-64.213,3.1,1,0,12,1,4,4,13,1,7,0,0,17,2,52,4,0.066,0.009,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,4,1999-05-04,1012800204,1999.33862,31.671,-64.213,9.9,1,0,12,2,3,4,13,1,7,0,0,17,3,51,4,0.064,0.009,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,6,1999-05-04,1012800206,1999.33862,31.671,-64.213,19.7,0,0,9,1,4,3,13,0,5,0,0,21,4,49,4,0.059,0.004,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,8,1999-05-04,1012800208,1999.33862,31.671,-64.213,40.4,0,0,14,1,5,4,17,1,4,0,1,24,6,73,6,0.083,0.014,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,10,1999-05-04,1012800210,1999.33862,31.671,-64.213,60.4,3,0,38,1,16,5,27,2,4,0,1,61,63,192,20,0.12,0.142,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,12,1999-05-04,1012800212,1999.33862,31.671,-64.213,80.3,8,0,107,4,44,11,89,11,8,5,3,47,113,381,33,0.331,0.213,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,14,1999-05-04,1012800214,1999.33862,31.671,-64.213,101.6,11,0,90,3,52,22,62,5,6,3,2,20,76,283,20,0.301,0.129,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,16,1999-05-04,1012800216,1999.33862,31.671,-64.213,120.9,7,0,41,1,26,23,25,3,3,1,1,3,12,105,3,-999,-999,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,18,1999-05-04,1012800218,1999.33862,31.671,-64.213,140.1,3,0,21,1,15,15,14,2,2,0,1,2,6,57,2,0.067,0.056,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,20,1999-05-04,1012800220,1999.33862,31.671,-64.213,159.8,2,0,20,0,14,6,22,1,1,0,1,4,43,76,8,0.036,0.097,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,22,1999-05-04,1012800222,1999.33862,31.671,-64.213,200,0,0,2,0,3,1,12,0,0,0,0,1,7,19,1,0.029,0.01,-999,-999,-999,-999,19990504,1417
R/V Weatherbird II,BATS Core,128,CTD cast,2,24,1999-05-04,1012800224,1999.33862,31.671,-64.213,250.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.004,0.005,-999,-999,-999,-999,19990504,1417
